# edo-unity アセット目録 — Edo ▸ アセット目録 ▸ 目録を再生成 で更新
# 寸法は scale=1 のときの実寸[m]。pivot_bottom はピボットから最下端までの y
# (0 なら足元がピボット。負なら足元がピボットより下)
# root_scale: ルート自身の補正スケール(1 でなければ共通ヘルパに Vector3.one を渡すと化ける)
# shader: BUILTIN = URP でピンクになる。use: S=シーンで使用中 / B=ビルダーが参照
path	name	pack	kind	sx	sy	sz	pivot_bottom	root_scale	tris	renderers	shader	use
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_brownray_knapweed_01_detailed_2.prefab	prefab_Terrain_flower_brownray_knapweed_01_detailed_2	NatureManufacture Assets	prefab	0.37	0.65	0.4	-0.02	1	32	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_chamomile_01_1.prefab	prefab_Terrain_flower_chamomile_01_1	NatureManufacture Assets	prefab	0.35	0.59	0	-0.04	0.66,0.66,0.66	7	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_chamomile_01_2.prefab	prefab_Terrain_flower_chamomile_01_2	NatureManufacture Assets	prefab	0.35	0.55	0	-0.03	0.66,0.66,0.66	13	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_chamomile_01_cross_1.prefab	prefab_Terrain_flower_chamomile_01_cross_1	NatureManufacture Assets	prefab	0.35	0.59	0.35	-0.04	0.66,0.66,0.66	20	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_chamomile_01_detailed_1.prefab	prefab_Terrain_flower_chamomile_01_detailed_1	NatureManufacture Assets	prefab	0.35	0.54	0.35	-0.03	0.66,0.66,0.66	36	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_chamomile_01_detailed_2.prefab	prefab_Terrain_flower_chamomile_01_detailed_2	NatureManufacture Assets	prefab	0.31	0.49	0.28	-0.04	0.66,0.66,0.66	94	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_common_chicory_01_1.prefab	prefab_Terrain_flower_common_chicory_01_1	NatureManufacture Assets	prefab	0.39	0.8	0	-0.03	1	15	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_common_chicory_01_2.prefab	prefab_Terrain_flower_common_chicory_01_2	NatureManufacture Assets	prefab	0.4	0.67	0	-0.02	1	14	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_common_chicory_01_cross_1.prefab	prefab_Terrain_flower_common_chicory_01_cross_1	NatureManufacture Assets	prefab	0.4	0.8	0.39	-0.03	1	29	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_common_chicory_01_detailed_1.prefab	prefab_Terrain_flower_common_chicory_01_detailed_1	NatureManufacture Assets	prefab	0.34	0.67	0.35	-0.05	1	29	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_common_chicory_01_detailed_2.prefab	prefab_Terrain_flower_common_chicory_01_detailed_2	NatureManufacture Assets	prefab	0.46	0.67	0.49	-0.03	1	39	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_common_poppy_01_1.prefab	prefab_Terrain_flower_common_poppy_01_1	NatureManufacture Assets	prefab	0.53	0.72	0	-0.02	1	4	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_common_poppy_01_2.prefab	prefab_Terrain_flower_common_poppy_01_2	NatureManufacture Assets	prefab	0.42	0.56	0	0.01	1	5	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_common_poppy_01_cross_1.prefab	prefab_Terrain_flower_common_poppy_01_cross_1	NatureManufacture Assets	prefab	0.42	0.72	0.53	-0.02	1	9	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_common_poppy_01_detailed_1.prefab	prefab_Terrain_flower_common_poppy_01_detailed_1	NatureManufacture Assets	prefab	0.32	0.68	0.36	-0.02	1	43	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_common_poppy_01_detailed_2.prefab	prefab_Terrain_flower_common_poppy_01_detailed_2	NatureManufacture Assets	prefab	0.48	0.74	0.4	-0.02	1	63	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_common_Saint_John's_wort_01_1.prefab	prefab_Terrain_flower_common_Saint_John's_wort_01_1	NatureManufacture Assets	prefab	0.34	0.37	0	-0.05	1	4	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_common_Saint_John's_wort_01_2.prefab	prefab_Terrain_flower_common_Saint_John's_wort_01_2	NatureManufacture Assets	prefab	0.33	0.37	0	-0.02	1	6	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_common_Saint_John's_wort_01_cross_1.prefab	prefab_Terrain_flower_common_Saint_John's_wort_01_cross_1	NatureManufacture Assets	prefab	0.34	0.4	0.33	-0.05	1	10	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_common_Saint_John's_wort_01_detailed_1.prefab	prefab_Terrain_flower_common_Saint_John's_wort_01_detailed_1	NatureManufacture Assets	prefab	0.32	0.39	0.38	-0.04	1	20	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_cornflower_01_1.prefab	prefab_Terrain_flower_cornflower_01_1	NatureManufacture Assets	prefab	0.5	0.65	0	-0.04	1	5	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_cornflower_01_2.prefab	prefab_Terrain_flower_cornflower_01_2	NatureManufacture Assets	prefab	0.46	0.65	0	-0.04	1	7	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_cornflower_01_cross_1.prefab	prefab_Terrain_flower_cornflower_01_cross_1	NatureManufacture Assets	prefab	0.46	0.65	0.5	-0.04	1	12	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_cornflower_01_detailed_1.prefab	prefab_Terrain_flower_cornflower_01_detailed_1	NatureManufacture Assets	prefab	0.46	0.69	0.49	-0.04	1	18	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_cornflower_01_detailed_2.prefab	prefab_Terrain_flower_cornflower_01_detailed_2	NatureManufacture Assets	prefab	0.5	0.65	0.52	-0.03	1	18	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_goldenrod_01_1.prefab	prefab_Terrain_flower_goldenrod_01_1	NatureManufacture Assets	prefab	0.28	1.33	0	-0.01	1	3	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_goldenrod_01_2.prefab	prefab_Terrain_flower_goldenrod_01_2	NatureManufacture Assets	prefab	0.29	1.36	0.01	-0.03	1	3	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_goldenrod_01_3.prefab	prefab_Terrain_flower_goldenrod_01_3	NatureManufacture Assets	prefab	0.22	0.97	0	-0.03	1	3	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_goldenrod_01_cross_1.prefab	prefab_Terrain_flower_goldenrod_01_cross_1	NatureManufacture Assets	prefab	0.28	1.36	0.28	-0.03	1	6	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_goldenrod_01_cross_2.prefab	prefab_Terrain_flower_goldenrod_01_cross_2	NatureManufacture Assets	prefab	0.23	0.95	0.23	-0.03	1	26	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_goldenrod_01_detailed_1.prefab	prefab_Terrain_flower_goldenrod_01_detailed_1	NatureManufacture Assets	prefab	0.46	1.44	0.56	-0.04	1	32	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_goldenrod_01_detailed_2.prefab	prefab_Terrain_flower_goldenrod_01_detailed_2	NatureManufacture Assets	prefab	0.25	0.93	0.25	-0.03	1	18	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_sunroot_01_1.prefab	prefab_Terrain_flower_sunroot_01_1	NatureManufacture Assets	prefab	0.57	1.8	0	-0.09	1	14	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_sunroot_01_2.prefab	prefab_Terrain_flower_sunroot_01_2	NatureManufacture Assets	prefab	0.43	1.74	0	-0.09	1	15	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_sunroot_01_cross_1.prefab	prefab_Terrain_flower_sunroot_01_cross_1	NatureManufacture Assets	prefab	0.43	1.81	0.57	-0.09	1	31	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_sunroot_01_detailed_1.prefab	prefab_Terrain_flower_sunroot_01_detailed_1	NatureManufacture Assets	prefab	0.46	1.64	0.72	-0.06	1	43	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Flowers/prefab_Terrain_flower_sunroot_01_detailed_2.prefab	prefab_Terrain_flower_sunroot_01_detailed_2	NatureManufacture Assets	prefab	0.54	1.5	0.62	-0.02	1	43	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_01_1.prefab	prefab_Terrain_grass_meadow_01_1	NatureManufacture Assets	prefab	0.84	1.64	0	-0.03	1	14	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_01_2.prefab	prefab_Terrain_grass_meadow_01_2	NatureManufacture Assets	prefab	0.44	1.6	0	-0.03	1	4	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_01_3.prefab	prefab_Terrain_grass_meadow_01_3	NatureManufacture Assets	prefab	0.76	0.7	0	-0.08	1	11	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_01_4.prefab	prefab_Terrain_grass_meadow_01_4	NatureManufacture Assets	prefab	1	0.89	0	-0.09	1	13	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_01_5.prefab	prefab_Terrain_grass_meadow_01_5	NatureManufacture Assets	prefab	0.67	1.45	0	-0.06	1	15	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_01_6.prefab	prefab_Terrain_grass_meadow_01_6	NatureManufacture Assets	prefab	0.53	0.85	0	-0.07	1	13	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_01_cross_1.prefab	prefab_Terrain_grass_meadow_01_cross_1	NatureManufacture Assets	prefab	1	0.89	0.76	-0.09	1	24	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_01_cross_2.prefab	prefab_Terrain_grass_meadow_01_cross_2	NatureManufacture Assets	prefab	1	0.89	0.76	-0.09	1	24	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_01_cross_3.prefab	prefab_Terrain_grass_meadow_01_cross_3	NatureManufacture Assets	prefab	0.67	1.45	0.53	-0.07	1	28	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_01_detailed_1.prefab	prefab_Terrain_grass_meadow_01_detailed_1	NatureManufacture Assets	prefab	1	0.85	0.94	-0.09	1	58	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_01_detailed_2.prefab	prefab_Terrain_grass_meadow_01_detailed_2	NatureManufacture Assets	prefab	0.74	1.7	0.79	-0.07	1	81	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_02_2.prefab	prefab_Terrain_grass_meadow_02_2	NatureManufacture Assets	prefab	0.69	0.6	0	-0.03	1	14	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_02_3.prefab	prefab_Terrain_grass_meadow_02_3	NatureManufacture Assets	prefab	0.58	0.65	0	-0.02	1	14	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_02_4.prefab	prefab_Terrain_grass_meadow_02_4	NatureManufacture Assets	prefab	0.38	0.53	0	-0.05	1	10	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_02_5.prefab	prefab_Terrain_grass_meadow_02_5	NatureManufacture Assets	prefab	0.93	1.56	0	-0.12	1	15	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_02_6.prefab	prefab_Terrain_grass_meadow_02_6	NatureManufacture Assets	prefab	0.91	1.51	0	-0.08	1	15	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_02_cross_1.prefab	prefab_Terrain_grass_meadow_02_cross_1	NatureManufacture Assets	prefab	0.58	0.65	0.69	-0.03	1	28	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_02_cross_2.prefab	prefab_Terrain_grass_meadow_02_cross_2	NatureManufacture Assets	prefab	0.45	0.64	0.38	-0.06	1	20	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_02_cross_3.prefab	prefab_Terrain_grass_meadow_02_cross_3	NatureManufacture Assets	prefab	0.93	1.56	0.91	-0.12	1	30	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_02_detailed_1.prefab	prefab_Terrain_grass_meadow_02_detailed_1	NatureManufacture Assets	prefab	0.7	0.61	0.59	-0.07	1	43	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_02_detailed_2.prefab	prefab_Terrain_grass_meadow_02_detailed_2	NatureManufacture Assets	prefab	0.91	1.52	0.86	-0.12	1	62	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_03_1.prefab	prefab_Terrain_grass_meadow_03_1	NatureManufacture Assets	prefab	1.1	0.41	0.97	-0.01	1	66	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_03_2.prefab	prefab_Terrain_grass_meadow_03_2	NatureManufacture Assets	prefab	1.23	0.74	1.14	-0.01	1	31	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_03_3.prefab	prefab_Terrain_grass_meadow_03_3	NatureManufacture Assets	prefab	1.4	0.7	1.15	-0.01	1	60	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Prefabs Unity Terrain Grass/prefab_Terrain_grass_meadow_03_4.prefab	prefab_Terrain_grass_meadow_03_4	NatureManufacture Assets	prefab	0.67	1.58	0.83	-0.1	1	49	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Insects and Particles/Models/butterfly_01.fbx	butterfly_01	NatureManufacture Assets	fbx	0.13	0	0.06	0	1	4	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Insects and Particles/Models/dumbledore_01.fbx	dumbledore_01	NatureManufacture Assets	fbx	0.04	0	0.04	0	1	1	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Insects and Particles/Models/meadow_particle_01.fbx	meadow_particle_01	NatureManufacture Assets	fbx	0.12	0	0.12	0	100,100,100	2	1	BUILTIN	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Insects and Particles/Models/meadow_particle_02.fbx	meadow_particle_02	NatureManufacture Assets	fbx	0.12	0	0.12	0	100,100,100	2	1	BUILTIN	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Insects and Particles/Models/particle_poplar_leaf_01.fbx	particle_poplar_leaf_01	NatureManufacture Assets	fbx	0.08	0.03	0.05	-0.02	1	2	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Insects and Particles/Models/particle_poplar_leaf_02.fbx	particle_poplar_leaf_02	NatureManufacture Assets	fbx	0.04	0.02	0.06	0	1	2	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Insects and Particles/Models/particle_poplar_leaf_03.fbx	particle_poplar_leaf_03	NatureManufacture Assets	fbx	0.08	0.03	0.06	0	1	2	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Insects and Particles/Models/particle_poplar_leaf_04.fbx	particle_poplar_leaf_04	NatureManufacture Assets	fbx	0.04	0.02	0.07	0	1	2	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Insects and Particles/Prefabs/prefab_Bees_Particle.prefab	prefab_Bees_Particle	NatureManufacture Assets	prefab	0	0	0	0	1	0	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Insects and Particles/Prefabs/prefab_Butterfly_Single.prefab	prefab_Butterfly_Single	NatureManufacture Assets	prefab	0.2	0	0.09	-0.79	1.5,1.5,1.5	4	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Insects and Particles/Prefabs/prefab_Leafs.prefab	prefab_Leafs	NatureManufacture Assets	prefab	0	0	0	0	1	0	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Insects and Particles/Prefabs/prefab_Meadow_Dust 2.prefab	prefab_Meadow_Dust 2	NatureManufacture Assets	prefab	0	0	0	0	1	0	1	BUILTIN	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Insects and Particles/Prefabs/prefab_Meadow_Dust.prefab	prefab_Meadow_Dust	NatureManufacture Assets	prefab	0	0	0	0	1	0	1	BUILTIN	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Rocks/Cliffs/Models/cliff_base_01.FBX	cliff_base_01	NatureManufacture Assets	fbx	22	9.76	6.16	-4.95	1	13437	4	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Rocks/Cliffs/Models/cliff_base_02.FBX	cliff_base_02	NatureManufacture Assets	fbx	6.7	0.78	3.2	-0.16	1	1170	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Rocks/Cliffs/Models/cliff_base_03.FBX	cliff_base_03	NatureManufacture Assets	fbx	20.99	6.1	4.13	-3.19	1	7540	4	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Rocks/Cliffs/Models/cliff_base_04.FBX	cliff_base_04	NatureManufacture Assets	fbx	11.82	5.99	3.25	-3.17	1	5187	4	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Rocks/Cliffs/Models/cliff_base_05.FBX	cliff_base_05	NatureManufacture Assets	fbx	10.03	4.66	2.24	-2.3	1	2433	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Rocks/Cliffs/Models/cliff_base_06.FBX	cliff_base_06	NatureManufacture Assets	fbx	10.9	3.85	1.97	-1.92	1	2289	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Rocks/Cliffs/Models/cliff_base_07.FBX	cliff_base_07	NatureManufacture Assets	fbx	7.5	2.89	1.57	-1.45	1	1566	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Rocks/Cliffs/Models/cliff_overpaint_01.FBX	cliff_overpaint_01	NatureManufacture Assets	fbx	10.36	2.4	6.23	-1.22	1	4106	4	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Rocks/Cliffs/Models/cliff_overpaint_02.FBX	cliff_overpaint_02	NatureManufacture Assets	fbx	7.6	2.6	5.79	-1.14	1	2914	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Rocks/Cliffs/Models/cliff_overpaint_03.FBX	cliff_overpaint_03	NatureManufacture Assets	fbx	13.22	3.05	3.49	-1.86	1	3516	4	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Rocks/Cliffs/Models/cliff_overpaint_04.FBX	cliff_overpaint_04	NatureManufacture Assets	fbx	5.61	3.02	2.81	-1.51	1	1296	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Rocks/Cliffs/Models/cliff_piece_01.FBX	cliff_piece_01	NatureManufacture Assets	fbx	13.25	3.27	3.7	-1.69	1	4335	4	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Rocks/Cliffs/Models/cliff_piece_02.FBX	cliff_piece_02	NatureManufacture Assets	fbx	10.73	3.27	3.7	-1.62	1	3432	4	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Rocks/Cliffs/Models/cliff_piece_03.FBX	cliff_piece_03	NatureManufacture Assets	fbx	5.66	3.69	3.38	-1.72	1	1785	3	URP	-
